Zip_Code,Mean,Median
81428,53353,42285
80401,80353,300000
80215,46646,41944
80214,54149,300000
80214,36547,22975
80226,94607,82301
80228,52046,45081
80228,88080,77473
80228,49039,36862
80227,78604,76425
80465,57771,50309
80211,68304,53629
80232,78110,62891
80235,61267,300000
80127,115163,114972
80439,103865,300000
80433,123998,300000
80470,101827,89427
80127,79943,70801
80127,89517,65515
80123,73182,300000
80128,89031,300000
80204,37773,26858
80123,96223,73557
80470,117686,300000
80215,100870,97557
80020,82500,76135
80807,55927,46853
80461,52147,300000
81301,75130,300000
81301,96099,300000
81301,61616,49485
80521,81259,77786
80216,40225,28839
80521,31636,15144
80521,0,0
80525,94740,300000
80525,42480,35973
80524,124944,121375
80526,59839,300000
80526,70666,64952
80535,58870,48409
80524,77708,65672
80525,92734,77228
80601,59885,47567
80205,74152,51515
80538,54121,50964
80538,34662,29838
80538,78558,300000
80538,61211,61279
80537,60191,49899
80521,74554,58813
80549,103671,300000
80513,90870,89717
81020,55886,38235
81082,42887,34058
80209,84194,64404
80821,56797,43591
80751,33541,20213
81501,40707,28483
81501,51768,50165
81504,68247,60634
81504,44974,41848
81503,67768,300000
81503,91765,80355
81521,76130,73485
81504,61403,44253
80206,150004,300000
81504,76776,64302
81625,45761,26758
81640,66886,56134
81321,74509,56589
81321,69611,58782
81402,52367,34161
81402,53091,49510
81402,38708,27210
80654,55795,44981
80701,56684,56776
80206,82864,57098
80723,71530,57219
81050,57527,44838
81050,62304,58673
80440,58620,51150
80734,59178,55759
81611,80365,62911
81052,32516,300000
81008,81201,39587
81003,49319,300000
81001,60368,47470
80207,49137,35127
81001,33028,30256
81004,56723,50625
81004,31819,23200
81004,36013,26760
81004,33226,300000
81005,44175,31622
81007,83205,61881
81007,100775,300000
81007,32141,27919
81006,70159,62324
80220,98184,84490
81003,17641,14475
81648,84145,82317
81132,75058,76932
80487,76165,57027
81149,42508,30666
81435,83514,300000
81657,94699,300000
80424,82784,62896
80866,72114,60785
80813,49194,45675
80219,50580,45323
80631,20359,13226
80631,63445,300000
80631,36271,38641
80631,28246,22823
80620,65532,43359
80634,59850,43706
80620,61758,300000
80634,90188,300000
80615,78677,300000
80651,79230,62422
80150,81768,74084
80621,87675,91763
80516,126550,124717
80530,113107,104242
80504,105303,300000
80534,96140,85333
80550,79358,74649
80550,94544,86216
80643,71092,64403
80759,47638,44882
80222,45962,31132
80239,57909,53479
80229,54702,44227
80123,64937,57643
80138,65195,58728
80134,68504,56407
80126,89473,69590
80126,87822,78256
80130,108251,101453
80118,121159,112113
81645,62726,39739
81620,76696,64881
80106,86095,74541
80221,63336,59400
80909,45653,34924
80903,43438,31309
80906,100979,80567
80906,74867,69264
80840,74345,67804
80911,65126,59595
80817,75810,71969
80918,68116,53174
80915,60116,53085
80917,62850,55349
80221,54766,47302
80916,54758,47758
80921,113856,92751
80907,56511,43862
81212,85081,66150
81623,83888,65345
81230,62860,56362
80403,102459,89372
80003,70078,61666
80403,115054,101830
80401,64729,38184
80030,125027,114631
80004,85927,67188
80033,74233,57207
80215,64194,51959
80227,84087,70005
80228,94891,300000
80232,76930,67440
80439,92209,78676
80127,97750,94571
80128,98811,93205
80235,73802,59585
80003,52867,41028
80461,56075,43238
81301,77527,64951
80521,38791,29598
80525,67066,46505
80526,85155,64828
80525,87263,81113
80537,100298,85646
80537,47003,35455
80513,102995,82459
81027,68412,52253
6801,87608,75471
6897,123210,300000
6029,119346,300000
6512,75846,63464
6340,118213,99833
6759,87676,74075
6354,62452,51622
6470,129059,123405
6779,74729,65490
6340,62311,55504
6484,100003,87197
6905,103150,79751
6790,66065,56743
6516,65342,50336
6851,137526,147428
6850,134558,300000
6851,105983,88954
6850,83058,75497
6854,50719,42445
6855,115368,108937
6897,192430,300000
6897,175198,300000
6880,124646,101216
6604,60931,50186
6880,161062,175352
6825,130514,121247
6824,161919,300000
6824,162478,300000
6825,156268,175203
6824,175996,192232
6605,54166,38637
6605,61851,48964
6604,36425,28358
6606,59386,41499
6606,66946,58582
6606,85958,69472
6606,62308,48507
6610,66994,52575
6610,54198,46664
6610,29878,22939
6607,47540,300000
6615,77643,300000
6615,98681,79359
6615,120380,300000
6614,86702,79289
6610,55274,44662
6611,124285,129314
6611,147448,300000
6611,158140,164782
6468,153039,179122
6484,103289,92760
6484,128545,122150
6810,96469,83158
6801,86728,300000
6804,75138,59849
6810,52070,45409
6615,58551,45153
6810,102160,300000
6811,112654,102732
6811,100149,300000
6812,124776,112292
6812,119647,300000
6470,90840,83282
6877,140555,130597
6877,145992,300000
6877,167162,200787
6037,83663,78424
6614,88354,67464
6037,113875,300000
6010,70438,64197
6010,59945,300000
6010,69283,59073
6010,87655,89331
6013,128804,300000
6051,31848,23210
6051,30176,23112
6051,25910,20460
6053,64145,300000
6468,127683,113805
6051,70277,58724
6053,72011,54060
6062,63526,300000
6489,119475,300000
6479,89718,300000
6032,107229,86065
6085,80873,63233
6001,152937,300000
6089,111871,95663
6070,137616,139057
6484,115410,102694
6035,129937,300000
6002,76290,74241
6002,87932,75484
6095,90657,300000
6095,80349,72514
6120,68135,63583
6078,108457,90648
6082,70835,63273
6082,68960,44535
6082,81277,77849
6810,72370,61941
6088,91993,91148
6074,74709,59185
6074,93403,78158
6109,95720,80816
6109,104102,95155
6109,143715,300000
6111,94893,83630
6111,87443,73843
6117,92793,300000
6107,158747,143880
6811,83980,73392
6119,94453,300000
6903,155089,155288
6119,137723,300000
6117,134204,300000
6107,95052,66448
6106,23606,19825
6120,25532,17504
6103,92065,83180
6114,0,0
6106,52094,42649
6105,30555,26942
6482,138007,119969
6112,65980,56887
6106,40215,31892
6108,49983,40919
6118,79272,63780
6118,61420,47736
6118,93925,88842
6040,79390,66944
6040,74846,300000
6040,61708,65519
6040,69340,53663
6784,120615,107532
6040,89695,75511
6033,155547,300000
6033,87988,300000
6447,108144,300000
6083,73237,67688
6105,40557,30255
6776,96565,84090
6776,121180,300000
6039,83471,300000
6794,87778,74630
6010,95459,87189
6756,89688,81355
6759,82222,77746
6790,66492,63737
6790,67884,62615
6790,49880,44561
6098,93433,87307
6787,93074,93184
6787,108826,90580
6798,91670,72000
6786,79117,300000
6013,118297,108202
6457,51693,48855
6457,83389,80090
6457,73209,70654
6424,115856,109709
6480,87001,77114
6455,98817,87504
6441,113216,115269
6412,85402,77085
6413,87130,300000
6409,122136,300000
6051,35587,23568
6475,126706,300000
6498,69861,53275
6418,62666,54239
6401,47870,45670
6483,97053,109706
6519,51318,39396
6511,46237,33837
6511,48372,32707
6515,59068,48310
6511,44302,300000
6053,5000,4790
6511,22650,14167
6513,74604,59636
6511,36411,35361
6513,68675,38026
6513,44492,31565
6460,93053,82875
6460,81587,66179
6460,156443,300000
6460,130469,300000
6516,94404,300000
6489,83622,68949
6516,53392,46548
6516,71001,58337
6516,65083,300000
6477,63509,36339
6477,138186,132086
6524,110884,300000
6517,91352,75970
6514,57182,300000
6514,69094,52524
6518,135033,140251
6032,107210,97192
6473,111307,99681
6473,83729,78786
6450,26314,20614
6450,45581,36197
6450,54777,45086
6450,70293,62230
6450,70134,54974
6492,69398,58990
6492,85156,300000
6492,78565,53110
6089,126863,109020
6512,93173,300000
6513,75275,58848
6405,98472,89304
6405,99137,83733
6471,82036,76678
6437,86389,78737
6437,120313,300000
6443,118496,300000
6403,81536,79863
6410,129972,126600
6002,79989,71106
6762,109712,79901
6906,70672,54932
6770,59760,42717
6770,73065,69296
6712,103289,300000
6488,50188,32796
6704,24481,17432
6710,53159,41882
6704,47548,39791
6706,40932,35978
6708,60117,300000
6120,64027,52174
6762,66155,57338
6704,62947,55154
6705,62227,48289
6716,82100,77251
6511,117919,300000
6371,98289,300000
6320,52947,39355
6320,77267,300000
6385,99437,87632
6370,122743,115481
6082,57463,42615
6360,65717,56991
6360,60764,46336
6360,67190,65657
6335,116470,111421
6340,79806,73257
6340,103667,88183
6379,79825,58129
6359,83510,62301
6351,43906,38613
6334,89793,81845
6074,125190,115461
6415,119304,112555
6249,93388,83937
6320,65218,300000
6357,80710,64963
6232,109190,300000
6066,63537,59553
6066,83326,72899
6084,135825,300000
6029,90140,77752
6071,106557,300000
6109,72834,63895
6238,136135,300000
6250,96772,300000
6250,96306,300000
6076,89378,78008
6256,95375,300000
6235,82752,77421
6255,90508,80500
6281,98298,300000
6260,53078,35867
6263,90916,300000
6111,88511,73712
6234,98207,100367
6354,72526,59286
6119,150154,140513
6106,26251,21327
6120,26623,17488
6105,35396,28344
6106,44810,38352
6870,76944,66208
6118,56134,45823
6040,73254,65565
6040,116033,101897
6083,82372,80145
6776,84091,73876
6794,99299,82405
6763,96296,80550
6790,60994,52745
6779,71126,54022
6457,77401,67139
6840,186616,218066
6424,110419,101402
6469,109105,89191
6475,107096,91223
6401,54373,36912
6511,37544,23612
6511,74497,48930
6513,74855,63407
6460,94158,76416
6516,102331,99872
6524,108762,98309
6851,70713,49789
6518,122625,120515
6450,69784,57043
6450,44504,38990
6492,106353,95881
6513,92343,85970
6437,84959,70937
6410,106870,103631
6770,76086,58484
6702,18282,12235
6705,70868,55216
6850,75319,52784
6708,40855,28730
6716,98498,88369
6320,31709,18618
6370,89921,84172
6365,83250,70603
6340,108046,94099
6351,56332,48351
6333,117312,106865
6371,0,0
6066,96287,82534
6880,164319,191592
6238,114866,300000
6226,44232,28728
6255,68360,56487
6331,88261,83545
6831,200012,228723
6831,167679,197030
6830,82570,49270
6830,106879,79391
6878,132757,132585
6830,131857,122386
6890,166880,177704
6903,149828,300000
6830,99856,70697
6902,138009,133452
6906,48931,43980
6906,101055,300000
6901,66875,53936
6902,76752,300000
6902,73786,66090
6902,158348,180958
6820,192882,300000
6840,151924,174394
6824,131406,121743
6851,120958,86852
19933,58812,51005
19971,84776,67631
19946,68711,57408
19963,66098,58536
19963,46968,36160
19730,87980,79592
19963,81326,58944
19934,65738,57613
19711,77224,62414
19702,100361,90781
19901,43895,32294
19711,36204,19540
19701,102027,95612
19720,43093,36529
19720,79611,60360
19977,77888,66535
19973,64559,51894
19966,58470,48150
19958,78735,58789
19938,62702,51370
19970,95711,75981
19945,62883,50875
19980,70188,60072
19938,64002,51255
19904,90792,300000
19901,43895,32294
19904,59064,52450
19980,75621,63065
19943,62899,55728
19901,65459,300000
19802,65256,300000
19802,41555,31598
19802,43038,27336
19946,63865,49510
19806,110194,80795
19806,43646,30166
19805,52706,37806
19805,36042,31719
19802,13320,10103
19703,81037,76532
19809,74830,46363
19803,112631,300000
19810,80711,56844
19810,109991,101084
19806,90351,83710
19803,140593,139714
19808,65963,300000
19805,56871,48227
19804,70828,68728
19804,61203,46106
19808,65871,61283
19707,105912,300000
19808,61477,59027
19711,97065,89052
19804,99785,300000
19805,62076,54050
19713,77331,69842
19711,70088,300000
19711,88643,300000
19711,24759,12689
19713,49325,38748
19702,78771,60365
19702,58634,300000
19702,49934,43494
19720,73699,67693
19720,49613,45513
19703,82379,72670
19720,87250,60627
19720,85318,53297
19709,102971,87239
19730,59866,45661
19963,79510,73600
19933,57790,51829
19973,43066,35330
19947,71852,44680
19966,56814,44885
19966,71097,82702
19810,86641,69819
19958,67761,45272
19966,44770,45148
19971,103523,85662
19970,86683,300000
19970,86980,75982
19970,74104,57055
19956,74336,57275
19968,0,0
19808,70478,60498
19808,76031,63366
20001,92477,71044
20007,166647,181669
20020,39559,25631
20016,137357,122567
20003,42904,33693
20003,122354,111334
20003,37037,19884
20018,79226,64384
20019,28983,22080
20032,33521,27966
20012,73717,62248
20007,143022,127378
20007,146414,144324
20008,135181,107617
20015,135034,116275
20016,203510,300000
20016,149039,300000
20016,146044,146272
20008,98219,90260
20015,162807,300000
20011,56326,52198
20011,54577,41377
20011,107406,83575
20011,70263,28883
20011,111496,74076
20011,98468,83073
20010,39296,27918
20010,98101,88763
20001,110055,110581
20009,69246,47177
20008,141845,146740
20009,130444,122795
20001,108235,95900
20005,70506,37486
20009,90698,72300
20037,132958,130722
20011,142588,132061
20019,144215,300000
20003,141577,132698
20020,26668,14548
20020,34933,23476
20020,53362,48322
20020,51472,40640
20019,37895,24087
20019,55538,29335
20002,34788,24164
20019,133384,300000
20001,116523,118675
20002,111348,110356
20009,56524,48608
20003,43688,27724
20018,79226,64384
20017,103267,91032
20017,80710,300000
20019,64803,57196
20032,48034,36308
20019,64446,49948
20019,35153,23684
20009,118065,99427
20024,69521,47998
20745,44296,31516
20001,101264,81692
20003,38261,21762
20003,108258,102783
33920,73064,57012
32043,82163,69487
32807,43567,36551
32836,112398,90427
32073,53077,43800
32136,51038,36323
33431,94674,70467
33510,66412,56296
32565,75337,300000
32011,41130,25171
32425,34261,26469
32324,46282,34291
33625,72435,62089
32931,71120,53932
33155,61400,48065
32628,36132,30372
33523,37611,25206
32724,54528,39010
33178,85464,72474
32583,53104,43291
34652,38277,32365
32810,53154,38750
33139,56499,300000
32571,87567,81835
34950,40362,25160
33311,26881,22946
34603,44558,29578
33143,81085,57644
32501,28472,23486
32446,50403,43621
33844,44470,34171
33417,64623,51882
33853,69464,32277
34690,39706,32015
34787,97865,84037
33154,183873,223921
34442,72920,56004
32440,38970,25829
33458,89146,71237
33463,44551,300000
33523,38172,22991
33406,82850,66320
32720,32382,24505
33853,46912,36326
34275,66254,50458
33033,42416,33810
33903,58507,46905
32063,60142,43196
32626,42249,32177
34603,47638,43309
32951,87557,70738
33166,69964,53081
33027,77682,65589
32757,61219,47365
32011,62714,54356
32081,103246,82750
33181,50335,36525
33309,56688,45475
34748,25662,300000
32958,173681,205235
33907,20533,18545
34221,53404,36962
32327,38309,300000
33647,92605,81547
33156,136954,129060
34109,113840,76077
34759,51898,41969
34652,54881,38617
34610,61522,49981
33523,46805,34810
33311,47144,38233
32084,63666,60742
32128,95797,83574
33409,32207,16648
32579,89321,77202
32703,40213,30845
33760,43415,35321
34609,49644,40950
32334,50123,300000
33321,52731,42353
33458,77974,55030
33905,38280,31291
34655,85409,69653
34229,64047,50593
33919,54360,45273
32507,45549,35745
34606,37500,300000
33409,36559,27905
34208,29811,19842
32565,35294,300000
32967,78428,62021
32547,55029,44742
33890,38331,32041
32601,39023,31371
32413,88658,54180
32505,47364,42338
33013,34353,25609
33013,36297,19264
33013,39646,26236
33012,55660,42773
33010,20810,13604
33010,41852,25835
33147,57207,300000
33150,66049,300000
33147,41979,26726
33138,49290,37431
32534,50346,43604
33138,115536,109385
33161,45413,31749
33138,53055,40832
33150,25138,19164
33166,30293,19248
33142,19405,18270
33142,39678,34969
33150,28439,26963
33127,21177,15921
33137,93868,62741
32534,73354,64690
33127,25990,21422
33127,28090,18691
33127,20710,18513
33132,106771,100459
33127,39974,36950
33125,28166,17856
33130,41999,17098
33132,108955,40781
33154,111948,66481
33141,120699,111352
32137,54589,27565
33141,49192,32804
33141,28653,26499
33140,91481,76874
33140,108014,94532
33139,53468,38778
33139,54178,40664
33139,33074,26194
33139,22067,13158
33139,207128,233504
33149,84088,75340
32110,56083,48094
33166,62977,51476
33126,34603,29390
33125,36079,25901
33130,23430,16773
33135,17651,15595
33135,59319,35275
33135,30455,19131
33144,51562,36500
33126,40103,33009
33155,69043,49521
32164,0,0
33155,68591,45511
33155,58200,52884
33134,184790,300000
33134,46964,39082
33134,57862,45137
33130,44546,21402
33130,39333,300000
33130,74396,41671
33130,56464,56803
33130,76955,66826
32324,44981,34918
33133,56661,37549
33133,45787,34189
33133,46977,29938
33146,124626,300000
33143,142724,300000
33155,61231,56808
33143,48834,30234
33156,83779,48206
33143,170271,180188
33156,164101,183131
32693,55664,47606
33157,127623,113685
33157,157199,300000
33176,56386,300000
33157,67383,66612
33176,90865,79386
33173,89549,53188
33173,56210,49638
33176,147895,300000
33173,53209,47411
33173,130306,128241
32053,48114,34513
33165,62062,47077
33165,87807,84524
33155,49871,37500
33174,69326,54043
33172,0,0
33174,67592,44809
33172,74874,63125
33174,75015,55008
33178,0,0
33178,51217,15632
33935,43499,29129
33142,42093,40823
33014,20075,12639
33012,63175,46795
33012,34584,25148
33056,66022,47412
33180,106875,93220
33179,68491,57169
33169,45948,41097
33169,46484,35029
33055,40494,34270
32754,67047,51421
